hash_inn,y
175245,34
156011,12
43423,8
59461,12
155436,12
206714,12
231156,12
69686,12
84357,8
146902,14
62029,12
240398,26
146659,46
36785,12
68891,55
27764,11
166982,12
79458,12
12971,34
107332,14
61613,12
67614,12
241957,14
134096,12
211368,4
258742,12
252846,14
100124,12
131796,12
198502,14
24779,4
110584,14
108704,12
24298,12
3322,12
225005,12
43692,34
103717,12
240906,12
217403,52
202601,8
124550,12
149299,12
225364,14
58939,12
37113,12
242572,52
120320,12
183150,24
25923,12
58506,12
182021,12
104948,12
240781,12
60552,12
228784,12
2612,12
32519,42
144221,12
207728,12
226856,12
71373,4
39640,12
132975,12
190468,12
129878,12
201623,12
120917,12
158169,12
220465,12
105464,12
253698,12
147381,12
15170,12
172883,12
97636,12
63977,14
153841,12
242293,26
145782,8
106362,12
46658,12
140793,12
27544,26
235478,12
229473,12
89928,12
220246,12
72907,12
161226,12
25254,12
2404,9
11854,12
259738,12
69080,34
181278,12
76166,11
169205,12
184964,12
257708,12
52475,12
64493,12
188575,12
25492,12
138973,12
96818,12
202136,12
129988,12
62896,12
122259,12
68584,12
152998,12
161856,12
186432,12
6910,4
236402,12
209766,11
65361,12
126088,12
200075,12
201087,12
36173,4
238608,12
229126,12
235802,12
19389,12
122283,6
259875,12
140747,12
23470,12
183770,12
181221,12
174130,12
77663,12
69978,12
189349,12
226316,12
103650,12
165712,12
235962,12
215495,18
49929,12
19364,8
178075,12
245618,8
79992,4
44669,12
179993,12
232938,12
222507,12
206941,12
246975,12
212013,12
192699,12
107984,12
45991,12
202248,12
80310,12
33224,12
2009,12
243928,12
99232,12
258959,12
189990,12
158085,4
139753,12
7110,12
150858,12
205270,12
140455,12
53030,12
202880,12
226496,12
132423,11
227762,12
102664,12
31385,12
149085,12
154379,4
169277,12
27474,52
93105,12
67254,12
136376,12
224197,12
32248,12
186528,12
236815,12
238117,12
29672,12
187341,12
186379,12
224751,12
241466,12
139575,12
130069,12
47471,12
47407,12
232822,12
79195,12
9913,12
217161,34
237408,12
214932,12
78907,12
126120,12
140582,18
11841,14
181359,14
224697,12
7706,12
31912,12
153471,12
86339,12
248566,12
102499,34
174013,14
146406,34
164660,12
83982,12
188766,12
31347,12
44768,12
8504,14
73693,12
213123,52
188709,4
113467,12
13683,52
4820,12
102136,14
208616,12
187062,12
128168,4
68713,12
139815,52
207028,4
126372,12
102711,12
74271,46
223737,12
195850,12
61902,12
202030,12
5304,12
248378,12
209251,12
247388,12
63966,12
14865,12
81240,11
94142,12
198158,12
10955,4
43238,12
59699,12
143739,14
257093,12
11404,34
211093,12
169322,14
101971,12
152036,12
52061,14
120433,12
192511,12
55080,14
186781,12
35022,62
64670,14
145835,12
35489,12
213469,12
53670,34
96007,11
138184,20
17525,12
210655,12
217114,12
14454,12
217260,12
83167,12
157120,12
225460,12
205704,14
2643,12
177798,4
115456,52
61422,12
178406,12
159210,14
203372,52
8272,12
6751,12
173532,4
80857,62
144554,12
195556,52
93203,34
223825,12
246897,12
41140,12
235748,32
44647,76
8935,12
22128,34
1458,29
103004,12
16609,4
54962,12
47894,12
40104,14
218156,12
81242,34
118867,12
189424,12
35888,14
102331,34
253254,14
148382,34
56444,12
160282,34
74042,12
124994,12
12767,12
109722,38
239641,12
240824,12
150711,12
151100,12
131147,12
39755,6
6465,8
132424,52
105906,12
86446,4
186505,4
21174,12
89767,12
221692,12
147229,12
97466,12
123524,4
53346,12
37121,12
227338,12
71077,12
119203,4
239219,12
46089,4
122246,12
102348,12
207406,34
3137,12
90491,6
209917,12
227094,14
207293,0
254453,12
199370,19
166148,12
122293,14
95006,12
6048,12
219840,34
181253,12
151278,34
20946,12
83412,12
22024,12
149759,12
63089,12
175742,12
222712,12
122207,12
72345,12
110684,12
87795,12
163864,12
119443,12
52127,12
204618,14
143279,4
106490,12
112832,34
129793,12
159326,14
90407,8
184959,26
238600,12
75798,4
97606,12
133141,14
62094,12
254391,69
57464,4
176183,62
192247,4
205447,12
121764,34
216374,12
147835,14
235181,14
181399,12
113475,10
180781,14
234030,12
152335,12
30898,12
16536,12
125037,12
158185,14
49282,14
94002,14
166432,12
69348,12
124833,12
107257,4
173243,14
134340,9
5444,12
211572,12
256840,12
151148,14
64238,12
154278,52
36365,12
97580,14
214296,14
62047,10
125867,39
87849,53
108697,12
204959,12
249422,14
16424,12
159587,12
36191,12
28125,14
198760,4
91754,12
55670,12
4587,12
252911,12
54398,12
31141,12
203052,34
241031,12
14046,12
152038,12
101081,8
173192,12
173168,12
181584,12
42197,12
61927,12
81596,12
28075,12
238765,12
159281,34
105624,12
149975,12
200043,12
106293,34
147357,12
26390,12
204650,4
151670,4
3684,12
211195,12
43031,12
226916,12
48965,12
132693,12
74303,4
34843,12
26061,11
101405,12
219739,12
154477,12
140574,12
5459,34
64454,12
192690,62
224029,12
72286,12
178483,12
57201,12
180594,12
136438,8
131224,8
148627,12
259131,12
7420,12
163709,4
236862,12
30718,12
211794,12
169246,12
71440,12
104968,12
55805,12
185754,12
232397,9
206213,12
102624,12
163349,12
17735,12
75600,12
161608,12
105503,12
116762,12
117357,12
257028,12
254658,12
259918,12
25268,12
2205,8
24158,12
57612,76
257144,67
195413,12
55216,12
108729,24
193961,12
16426,12
210896,12
214654,12
81801,12
59411,12
231210,40
158591,14
217608,12
90883,4
149247,12
39006,12
162138,12
152438,12
20189,12
252906,12
85920,12
238678,12
2048,12
145612,8
252730,12
137544,12
49767,8
183245,55
210416,12
157983,12
71352,4
90609,12
146281,12
172649,12
180573,12
11891,12
243100,22
173078,12
227589,12
52152,12
202329,12
86838,12
107344,12
51091,12
190686,12
143847,12
123113,12
195903,12
14343,12
60060,12
236926,12
73558,12
94956,12
128818,4
103159,12
115511,12
71874,12
13677,12
153155,12
30719,12
59537,12
65217,12
249366,62
3776,12
132092,12
42354,11
5145,12
123396,12
244043,12
248465,34
196083,11
179241,12
239729,12
176620,12
84617,12
120025,6
151815,12
188707,12
240228,33
246485,34
64480,34
180711,12
26788,12
386,12
14229,12
102201,12
42015,14
42478,14
240399,12
151269,12
238442,12
147623,52
237141,12
75301,12
157783,26
207081,6
46348,12
200483,12
125986,12
161512,12
238853,12
32638,12
51863,12
247105,14
164293,4
174617,14
165334,12
225512,14
256763,4
30568,12
257576,12
112381,14
85466,26
62115,4
190232,12
65163,59
198711,12
70179,6
70794,12
163668,14
47828,67
71916,12
52549,11
252698,12
128076,26
209335,12
162514,67
72661,12
74957,12
157165,34
64332,12
15678,12
44353,12
161244,12
90464,34
139616,12
161816,52
127085,12
48520,12
99095,4
180474,12
23456,11
204933,12
167805,55
26881,12
138928,4
140650,12
11480,12
257748,12
48584,12
133755,34
120277,6
141444,52
189939,47
250642,12
172823,11
177425,12
108722,11
41463,12
114805,12
207402,12
137996,12
33363,62
159113,12
34083,12
84539,12
163712,34
227739,12
36025,12
241067,12
96605,12
237764,14
992,12
244614,26
192245,12
205292,12
209472,12
115877,12
224711,12
258141,12
149753,4
62092,12
94588,34
21860,12
258654,12
44501,12
34943,12
247552,12
70101,12
34936,12
30343,14
56920,12
243687,14
222257,11
219364,14
17308,14
162996,12
186014,14
210880,14
67394,12
233255,12
218069,12
156810,14
135827,14
117435,9
13850,12
93777,12
121555,34
94994,12
116469,12
226763,4
72800,12
140513,12
240844,12
41319,12
20604,12
88215,12
161456,12
77121,12
210977,12
154643,34
138264,12
210021,62
98474,12
254628,12
174139,4
186629,12
169989,34
173070,14
203864,34
51812,12
200485,12
102542,3
153961,22
113122,12
81060,26
79001,12
124034,67
111778,12
225729,12
134266,12
260012,34
60722,12
16957,12
20080,14
142632,12
22939,34
1593,12
70417,12
55808,12
70269,12
254776,12
31509,12
3315,12
195027,12
10641,12
83479,12
970,12
175265,34
238010,12
114007,12
237981,12
113818,34
231323,4
139637,14
140538,12
170767,52
103817,6
65179,14
251147,14
63071,46
56581,12
69787,4
52569,12
166496,14
218001,14
204334,14
39698,12
81096,12
112184,18
71894,12
86272,12
171329,12
7809,11
177748,12
1287,12
214924,12
222118,14
230734,12
108493,59
97657,12
137616,12
239514,12
56482,8
69780,12
15644,34
208327,12
28032,4
20282,53
13427,12
235835,4
10656,14
211998,14
8202,4
187652,14
102926,46
36521,34
56968,12
198656,34
123581,12
169656,14
154948,12
246632,12
143473,12
65199,11
30028,12
99117,10
28996,12
169712,12
103728,12
113276,12
191087,14
207334,12
5773,8
142743,12
164412,12
160416,12
60549,12
89019,12
89387,8
175429,12
135075,12
118306,71
25077,12
96544,12
155145,12
202683,12
186997,12
211388,12
173161,12
153612,12
72284,4
94031,12
136062,12
67547,12
59727,12
238856,12
232861,12
45718,12
230445,8
69167,12
18937,12
54996,12
18830,12
231360,4
168747,12
28754,12
39249,12
134148,8
224706,12
189861,12
137193,11
37426,12
225448,12
82250,12
233583,12
160069,14
253447,12
121429,12
24934,12
164800,12
131145,12
143532,12
212904,12
122729,12
220839,12
14533,12
176521,4
22111,4
142288,12
182441,34
191225,14
160037,12
22067,12
49409,12
154735,4
116998,12
207619,4
240428,12
5055,12
84687,12
81043,12
104942,12
90865,12
198563,11
51172,12
160310,12
233755,12
19407,12
139588,12
25122,12
98647,12
26904,12
106420,11
133511,12
14193,18
27793,4
66117,4
141889,12
253977,12
185425,12
117722,12
176163,12
150165,12
242137,12
74682,12
219635,12
219139,12
127132,12
106395,12
208161,12
74934,12
165620,12
215948,12
202384,12
165619,12
131095,12
228615,12
231918,12
196898,12
166202,22
141110,12
81032,12
12574,12
105551,12
37087,12
9185,12
220871,12
42444,8
156323,12
105222,12
5001,12
154540,12
48837,12
245631,12
29176,9
130456,12
59759,12
111294,12
30493,12
137987,12
75807,4
47178,12
200209,12
164502,12
2024,12
150384,12
109562,14
17555,12
43970,12
238393,12
241670,34
236840,12
220368,12
210298,12
155325,12
31635,12
95515,46
24995,62
235187,12
254041,12
198551,4
49837,12
117663,12
240952,12
174501,12
73539,12
39312,79
106502,12
69924,34
94986,12
227964,12
152575,12
27213,12
76201,12
217706,12
69398,12
257368,12
138705,12
110316,12
163338,34
206403,34
200989,12
217073,12
196712,12
211063,4
53997,12
88670,34
171868,12
172027,12
49648,12
257693,12
118786,52
82199,18
102374,8
245437,41
184588,12
163809,6
29941,59
210231,12
222162,12
142384,12
239272,12
244051,12
250860,4
255634,4
152529,4
128104,14
133901,12
90808,14
109689,12
174972,12
158198,12
97470,9
207520,12
94630,12
137929,12
232223,12
99755,18
240266,12
56230,12
211731,4
209816,12
17126,67
221466,12
226431,12
230106,12
79079,34
166611,34
247189,12
64869,0
178386,12
93716,8
183810,12
181850,12
68989,26
97550,12
68172,12
86437,14
85241,14
206962,12
34335,12
40987,12
7755,4
66451,12
9631,12
200187,12
46201,12
98878,34
218467,12
97809,12
77423,12
256504,12
24306,12
134119,62
226929,12
93841,12
218303,11
42596,12
156573,34
12958,12
159904,12
82487,12
126444,34
78855,12
231473,12
46020,55
231343,12
184780,4
95602,14
64003,12
242711,12
48494,12
126921,14
97813,14
222837,12
233894,12
108416,14
30328,4
208618,74
21404,14
254307,12
24282,34
195734,12
189955,12
153721,12
138335,12
22530,12
129027,34
177009,47
171553,12
131363,14
7821,34
229028,12
96348,12
106700,12
100559,12
58238,12
51359,12
105326,12
118233,12
162899,12
128133,12
184915,12
63642,6
18492,4
152343,12
213200,12
118402,12
68825,12
17029,12
134752,12
78383,12
85335,12
5032,34
24991,33
244886,14
50196,12
76229,12
158129,12
56341,6
196143,12
24690,52
39732,18
118144,12
92566,34
200943,4
71370,8
221539,12
245062,12
45634,12
242228,11
64165,12
224889,12
94840,34
69524,12
126272,12
100481,26
107904,39
110099,18
32268,12
181629,14
67017,12
113954,12
64326,12
232934,12
61404,14
192378,12
3626,12
137130,12
146882,4
3489,12
157767,12
44119,55
18303,8
8632,12
237324,12
93165,12
25837,12
163481,12
167640,14
86852,12
217095,12
256363,12
154696,12
254316,12
88347,12
139032,12
29322,12
185448,12
85890,14
72742,32
121381,52
228464,12
222569,34
24469,12
224025,14
1698,14
24368,12
149795,12
173027,4
84401,4
146322,12
70055,12
257778,12
81440,52
41151,12
157776,8
150063,12
115923,12
68792,12
32221,12
40717,52
137560,12
92162,4
147877,20
232039,4
235763,12
34594,12
80135,12
48865,34
193651,12
221943,12
174932,12
166497,12
211974,12
88703,12
31674,12
184974,8
160950,14
196883,12
209418,34
153147,12
252129,12
7418,12
233825,12
142502,12
19161,12
143683,12
48634,12
187560,12
120983,12
210750,12
152627,12
182298,8
233488,12
247702,12
62940,12
95023,12
103674,8
99007,12
125812,12
29627,12
258513,20
246220,12
8398,12
153988,12
97017,12
16549,12
245931,12
50344,14
134388,12
85498,12
193892,12
78849,12
126883,12
4138,12
198067,12
146249,12
90782,4
170699,34
720,12
129252,12
233330,14
110890,12
183996,12
12681,12
120478,12
236423,12
82773,12
249040,12
251629,34
115949,12
171137,12
109435,4
62168,12
125057,12
16998,12
74835,8
119571,34
92919,12
181873,12
73939,12
159710,12
237843,12
257403,12
10521,12
258939,12
41013,12
251185,12
75468,12
258125,12
186889,12
54127,12
251849,12
211781,4
115756,12
107258,12
120046,12
123914,12
69468,12
57557,12
64075,12
35984,12
149437,12
155538,12
257211,12
121231,12
168060,12
213456,12
112124,12
220136,12
191656,9
245213,12
133251,12
160787,12
72289,12
167593,12
243570,14
161107,12
78159,12
210588,12
76289,34
35792,12
158754,12
136193,12
258224,12
230109,12
204691,12
58569,12
247682,12
92227,12
133752,12
18799,12
85831,12
86678,12
97133,12
254133,12
179096,12
161370,12
70066,12
247643,8
182243,12
214025,4
179456,11
183546,34
96408,52
118755,34
186624,52
109974,34
97992,12
34330,12
121092,34
52753,12
107217,4
113634,12
187156,12
24093,8
102381,12
102473,34
5796,16
118469,14
294,12
188692,34
70444,12
241699,14
63129,4
92918,12
29683,12
258465,34
216953,14
210530,12
148576,12
228549,14
202459,18
80279,34
245117,12
221171,12
201300,4
27175,12
107156,34
113515,12
41246,12
216369,4
204588,12
13300,12
120235,47
255305,12
80095,12
221267,12
9425,4
200068,34
98689,14
211778,12
258804,14
107570,12
236675,12
9925,67
210290,14
31309,52
67627,12
97972,34
37654,12
209074,12
187013,14
94071,52
36716,12
188179,14
245144,52
245381,12
219119,12
28365,38
41719,12
71071,12
158078,34
21594,8
249781,11
249013,12
190117,34
233799,12
731,12
183642,14
7329,11
53441,12
65556,52
237752,12
199303,26
153252,12
190087,12
250240,12
254572,12
53853,12
70970,12
230652,12
259182,12
241550,12
154024,12
170689,34
245072,4
224396,68
94025,12
31664,34
144968,52
49417,8
228109,12
183333,67
193150,26
108682,12
62771,34
249197,12
175546,12
72854,12
155120,12
239986,12
160624,12
9,12
83546,12
121561,12
22353,12
153008,34
26343,12
125084,12
252165,14
171519,14
225932,12
65283,12
32671,12
252512,12
71260,6
186946,46
105520,12
107924,4
243230,12
176602,34
3078,12
43502,12
210732,34
205294,12
186312,34
55527,12
119521,12
123343,12
25441,12
40019,12
82912,12
97237,12
171282,12
39780,12
216140,12
174561,12
248736,12
80123,12
174599,12
124667,12
5122,4
195354,12
126069,12
99704,34
125969,34
230392,34
220126,12
175598,12
182891,6
26134,6
63917,12
103370,6
243161,34
57882,34
46533,12
13715,12
106313,12
76490,12
131247,8
181830,12
50000,12
169507,12
193692,12
8795,12
109867,12
69811,12
159103,11
176542,12
194360,12
214494,12
51535,12
252369,12
210889,12
202241,62
133792,12
113850,12
169709,12
192549,11
61019,4
111017,12
97275,12
219466,12
240071,12
18960,14
233378,14
247381,34
227669,26
85879,12
16445,12
145451,34
172664,14
26400,12
244115,12
89225,12
37120,12
202304,52
251372,46
142894,12
245864,48
82630,8
86425,12
257130,18
233966,12
175596,14
165255,18
36480,4
245105,34
124604,14
12520,67
229345,76
113727,12
161379,55
122228,12
10357,14
146109,12
204945,12
41896,12
72190,8
217909,14
207013,14
223102,14
42489,12
211153,46
78125,16
93498,12
78590,12
2307,52
80696,12
149219,12
56473,12
2708,12
195521,14
232070,12
58187,12
214791,12
33342,14
231502,62
90378,12
59090,12
186536,12
110234,12
60930,12
188891,12
21625,12
238669,12
67523,34
172025,8
105535,12
30729,12
182133,12
26639,4
136596,12
240313,12
49455,12
181374,4
133108,12
202202,12
237451,12
55511,34
92901,4
67267,12
7931,12
84350,12
77223,12
209429,11
4626,8
137077,12
109487,12
233916,12
178537,12
231723,12
82404,12
184715,12
129459,12
147614,12
24977,8
164874,12
38731,24
22726,12
197512,12
176953,12
200904,12
48353,12
35511,12
190463,4
83688,12
110457,12
99909,12
249553,12
202437,12
252093,12
74281,8
73442,34
5611,12
116305,12
253279,12
258711,11
53204,12
44786,12
76090,12
253599,12
199267,12
30367,4
41757,12
150049,12
31883,12
175805,12
116228,12
217884,12
233859,12
252164,4
203706,12
179471,12
53174,12
63702,12
258948,12
112123,12
43506,12
122320,12
102290,12
102877,12
176900,12
198130,12
14408,12
34108,12
160360,12
242411,12
212412,12
12183,12
135942,12
124885,12
94495,12
191424,12
146050,12
117678,12
232589,12
96325,12
72365,12
255626,12
51122,12
232630,12
113266,12
57162,12
54412,12
146899,12
156996,8
101842,9
70933,4
40795,12
60359,12
186455,8
166654,12
55731,12
203916,12
178482,12
9191,12
88585,12
84419,12
75878,12
87890,12
100813,12
252921,12
170992,8
220175,67
127047,12
152795,12
172630,12
120596,12
149992,12
136505,12
62857,12
15240,12
143719,12
188621,52
201556,12
242935,12
171448,12
207208,12
152763,12
239016,12
53805,4
56288,34
212348,12
49732,12
77000,12
49753,76
71333,12
39426,14
260352,12
177663,12
218616,34
142623,12
76581,46
135843,12
67729,12
122867,12
200875,3
136100,12
21111,12
110758,12
11233,4
205528,12
66775,16
99355,9
169574,26
99872,18
104493,12
159786,12
138830,4
196749,12
188200,4
134206,14
212045,12
91768,12
63388,4
102895,12
166412,12
114156,34
135855,14
214316,8
70861,12
14975,52
58389,12
223799,12
61675,12
175450,11
205267,12
173276,12
169488,12
235387,12
41858,12
54513,52
234130,12
215805,4
165708,12
95126,14
184630,12
57932,12
234975,14
137216,12
248236,12
91948,12
8174,14
99857,14
130248,14
25216,8
4544,12
23188,12
82594,12
110778,12
39214,52
105231,12
72093,12
117904,12
35865,12
97806,14
178348,4
186555,6
43841,12
140724,14
200958,34
18384,12
59704,12
49189,14
7055,14
16772,8
37485,14
165726,52
16312,34
250285,12
124796,12
195777,12
138637,12
18777,34
207071,12
194495,12
100729,12
55387,12
154272,12
203940,14
116113,34
4851,12
160003,4
190912,39
62795,12
234896,12
206924,34
25359,34
112004,34
86100,12
122113,12
1225,52
126999,34
126818,12
200848,12
129270,14
10976,34
3522,34
145161,12
14358,14
217204,12
52671,14
105939,12
188371,4
52328,12
234630,4
107875,12
195241,12
244465,12
152999,12
196780,12
102464,12
216411,12
182709,12
144784,12
84394,12
182149,12
183252,12
71791,14
22340,12
215747,8
219180,12
104135,12
44506,12
214206,12
194639,12
12451,12
180210,12
47737,14
202180,34
20288,12
93984,34
19105,12
71917,14
82897,76
63289,12
145664,12
39482,6
129046,12
96884,12
77800,4
119854,14
53076,8
48222,55
134982,12
94768,12
59050,12
165008,14
123908,4
60928,12
134430,12
176769,12
38849,12
90330,12
239836,12
209952,12
193584,12
82160,4
33827,12
140835,12
158957,12
75768,12
16723,12
130753,12
232019,14
155042,14
97712,14
156618,52
116858,34
61016,18
12503,12
167826,14
100681,11
119493,12
227689,14
135084,14
116178,12
137211,12
288,12
